claim_id,paper_id,year,atomic_claim,claim_index,extractor_model,prompt_hash,run_id,created_at
clm_d608f6b781fe6991,2020.aacl-main.13,2020,The high-order model achieves state-of-the-art performance on Chinese semantic role labeling datasets CoNLL09 and Universal Proposition Bank.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1f058c4ac096635c,2020.aacl-main.13,2020,The high-order model alleviates long-range dependency issues in Chinese semantic role labeling.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5fc35117775b0070,2020.aacl-main.42,2020,Grammar induction models that incorporate visual information from images for labeled parsing are introduced.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_773dbb7903a637ba,2020.aacl-main.42,2020,The introduced models achieve state-of-the-art performance on grounded grammar induction across multiple languages.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5e623d1167437837,2020.aacl-main.42,2020,Visual information is particularly beneficial in languages where high-frequency words have broader distribution.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6211d60d05cc58d0,2020.aacl-main.42,2020,Grounded models leverage visual information to propose noun phrases.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9de2c44c28ec42db,2020.aacl-main.42,2020,Grounded models leverage visual information to gather useful information for unknown words.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a3fabe0e12842215,2020.aacl-main.42,2020,Grounded models achieve improved prepositional phrase attachment prediction by using visual information.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c19d08512ffa516d,2020.aacl-main.17,2020,An empirical evaluation of multiple tokenization strategies across Korean NLP tasks is performed.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c4a915eecfb606a3,2020.aacl-main.17,2020,"A hybrid tokenization approach that applies morphological segmentation followed by BPE achieves the best performance for Korean↔English machine translation and Korean natural language understanding tasks such as KorNLI, KorSTS, NSMC, and PAWS-X.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_489a0966af9b9243,2020.aacl-main.17,2020,BPE tokenization alone provides the most effective performance for the Korean question answering dataset KorQuAD.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_f5396b8aa6048947,2020.aacl-main.43,2020,A fully unsupervised parsing approach extracts constituency trees from transformer attention heads.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8ed53a152f425fbe,2020.aacl-main.43,2020,The approach ranks transformer attention heads based on inherent properties and ensembles high-ranking heads to produce constituency trees.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_962f21ec9a190e64,2020.aacl-main.43,2020,"The approach does not require development sets, making it adaptable to low-resource languages.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d4eb59fb6889aca5,2020.aacl-main.43,2020,Experiments show the unsupervised parser often outperforms existing approaches when no development set is available.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0b8375fdd5e72285,2020.aacl-main.43,2020,Parse trees induced by the unsupervised parser can be used to train a neural PCFG for comparison with grammars derived from human-annotated treebanks.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d89cb552ec136e0a,2020.aacl-main.48,2020,Video Timeline Tags (ViTT) is a dense video captioning dataset containing instructional videos with time-stamped annotations.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_16fc6414a352bbcd,2020.aacl-main.48,2020,Several multimodal sequence-to-sequence pretraining strategies that leverage large unsupervised video and caption-like text datasets are proposed for dense video captioning.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c15587b8cec326aa,2020.aacl-main.48,2020,Pretraining and finetuning dense video captioning models on YouCook2 and ViTT yields models that generalize well and are robust across diverse instructional videos.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_13d43fbf6081db50,2020.aacl-main.31,2020,"A deep attentive multi-task learning framework jointly performs humour detection, sarcasm detection, offensive content detection, motivational content detection, and sentiment analysis on memes.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ba42096f72de4f69,2020.aacl-main.31,2020,The framework incorporates an Inter-task Relationship Module that learns relationships between the tasks.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_987bf23e096fade0,2020.aacl-main.31,2020,The framework incorporates an Inter-class Relationship Module that learns relationships between the classes of tasks.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_00c4b4ef5f8dc4f1,2020.aacl-main.31,2020,Representations from the Inter-task and Inter-class Relationship Modules are concatenated and shared across the five meme analysis tasks.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1dcf7137382a4bd0,2020.aacl-main.31,2020,Empirical evaluation on the Memotion Analysis dataset shows that the multi-task framework outperforms existing state-of-the-art systems.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_64071946f62b8e0a,2020.aacl-main.31,2020,Empirical evaluation indicates that the multi-task framework achieves better performance than single-task learning.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6d22559c4464961a,2020.aacl-main.12,2020,Second-order graph-based neural dependency parsing with message passing and end-to-end training is introduced.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_851e9631d89c77c3,2020.aacl-main.12,2020,The proposed second-order parsing approaches achieve accuracy comparable to recent state-of-the-art second-order graph-based neural dependency parsers.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_f65f5f6798442120,2020.aacl-main.12,2020,The proposed approaches achieve significantly faster training and testing speed than recent state-of-the-art second-order graph-based neural dependency parsers.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9ef758f90518c069,2020.aacl-main.12,2020,Second-order parsing shows an advantage over first-order parsing.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1a20461b61e25fc6,2020.aacl-main.12,2020,The usefulness of the head-selection structured constraint vanishes when using BERT embeddings.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_92acd73a33fe545a,2020.aacl-main.89,2020,A novel task is defined to explain evidences in hotel recommendations given vague natural language requests.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_504215fe2014062a,2020.aacl-main.89,2020,"The task is decomposed into Evidence Identification, which predicts whether a sentence contains evidence satisfying a request, and Evidence Explanation, which generates a recommendation sentence from a request and an evidence sentence.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d5ec5015f6c4cc69,2020.aacl-main.89,2020,"An Evidence-based Explanation dataset is constructed, representing the largest dataset for explaining evidences in hotel recommendations for vague requests.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d0bc69e8ad9cc300,2020.aacl-main.89,2020,A BERT model is shown to identify evidence sentences relevant to various vague requests.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_bcd7251041ec44f4,2020.aacl-main.89,2020,An LSTM-based model is shown to generate recommendation sentences conditioned on a request and an evidence sentence.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_14c2ed3d3c614dee,2020.aacl-main.63,2020,A hierarchical attention BiLSTM neural topic segmenter is enhanced with a coherence-related auxiliary task and restricted self-attention to improve context modeling.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_675a0edd98d92c02,2020.aacl-main.63,2020,The enhanced segmenter outperforms state-of-the-art approaches on three datasets.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_dff5f20ba49cd15c,2020.aacl-main.63,2020,The enhanced segmenter demonstrates robustness in domain transfer when trained on a large-scale dataset and evaluated on four real-world benchmarks.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b3639eb6304417b3,2020.aacl-main.63,2020,The proposed context modeling strategy is effective for neural topic segmentation in German.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_89789cddfffed67d,2020.aacl-main.63,2020,The proposed context modeling strategy is effective for neural topic segmentation in Chinese.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4fcfd7a06e131322,2020.aacl-main.72,2020,A method transforms dense word vectors into disentangled embeddings that encode polysemous semantics separately.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_fdfbc42e163ee8f8,2020.aacl-main.72,2020,Disentangled embeddings provide improved interpretability of word representations.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_52930c26838d59dd,2020.aacl-main.72,2020,The modular structure of disentangled word embeddings generates more efficient and effective features for natural language processing tasks.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_542589b76d54f75c,2020.aacl-main.14,2020,A WordNet-enhanced hierarchical model (WEHM) for answer selection incorporates synset and hypernym concepts into word representations.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_02c9b344fc85370e,2020.aacl-main.14,2020,WEHM integrates similarity scores of synset or hypernym related concepts into its attention mechanism.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ca46236690f29071,2020.aacl-main.14,2020,"WEHM consists of four modules: WordNet-enhanced word representation, sentence encoding, WordNet-enhanced attention mechanism, and hierarchical document encoding.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_58a7a50be2273ad6,2020.aacl-main.14,2020,WEHM achieves performance improvements over baseline systems on the WikiQA and SelQA datasets.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1f9cc307da975902,2020.aacl-main.14,2020,WEHM outperforms existing state-of-the-art methods on the WikiQA and SelQA datasets.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_7fe980cf84cebedf,2020.aacl-main.29,2020,An unsupervised KB-to-text generation method trains on unaligned raw text data and KB triples.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_bcc76e5177327ec0,2020.aacl-main.29,2020,A dual training framework leverages the inverse relationship between KB-to-text generation and auxiliary triple extraction.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_65bdebb864211c60,2020.aacl-main.29,2020,"The architecture links a generator and an extractor in a closed-loop to reconstruct KB triples or texts, using reconstruction error as training loss.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3ce5647cb9a438bf,2020.aacl-main.29,2020,A pseudo data generator creates pseudo texts and KB triples to initialize model training.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_2ac0ea50752ba143,2020.aacl-main.29,2020,An allocated reinforcement learning component optimizes reconstruction loss to address the multiple-triple problem.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_906592dbecc193a7,2020.aacl-main.29,2020,The model outperforms other unsupervised generation methods and approaches the performance of supervised methods.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_582c911ab2dea0fd,2020.aacl-srw.17,2020,A hierarchical neural network jointly predicts document-level holistic essay scores and word- and sentence-level sentiment classes via multi-task learning.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_bfa61a1de72276b2,2020.aacl-srw.17,2020,Sentiment features extracted from opinion expressions are incorporated to enhance holistic essay scoring.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6918c6a890bda4c3,2020.aacl-srw.17,2020,Sentiment features are beneficial for some essay prompts.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_aa7d48a4de1b24c6,2020.aacl-srw.17,2020,The approach achieves competitive performance with other deep learning models on the Automated Student Assessment Prize benchmark.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ec8038a86614e152,2020.aacl-srw.17,2020,The model attains strong agreement with human graders as measured by Quadratic Weighted Kappa.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_585818f94728de7e,2020.aacl-main.67,2020,Incorporating silver-standard RST features increases accuracy in discourse coherence classification.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_250e34e3aa8b2900,2020.aacl-main.67,2020,RST-Recursive is a tree-recursive neural model that leverages RST features from a state-of-the-art RST parser for discourse coherence evaluation.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_140d9c9b8955e5b7,2020.aacl-main.67,2020,Ensembling RST-Recursive with the current state-of-the-art yields new state-of-the-art accuracy on the Grammarly Corpus for Discourse Coherence benchmark.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3b5bea0d6c00464a,2020.aacl-main.67,2020,RST-Recursive alone achieves competitive accuracy on the Grammarly Corpus for Discourse Coherence benchmark while using substantially fewer parameters.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_15e6468f75f53ebf,2020.aacl-main.73,2020,A multi-view classification model evaluates candidate triples for knowledge graph completion using both content information within the triple and context information surrounding the triple.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
