claim_id,paper_id,year,cluster,cluster_name
497,2023.emnlp-main.1009,2023,11,"dialogue, dialog, dialogues"
498,2023.emnlp-main.1009,2023,11,"dialogue, dialog, dialogues"
499,2020.emnlp-main.348,2020,33,"generation, text, language"
500,2020.emnlp-main.348,2020,33,"generation, text, language"
501,2020.emnlp-main.348,2020,-1,noise
502,2020.emnlp-main.348,2020,-1,noise
503,2020.emnlp-main.348,2020,-1,noise
504,2020.emnlp-main.348,2020,56,"attention, training, pruning"
505,2020.emnlp-main.348,2020,11,"dialogue, dialog, dialogues"
506,2025.emnlp-main.592,2025,6,"visual, vision, image"
507,2025.emnlp-main.592,2025,51,"reading, comprehension, readability"
508,2025.emnlp-main.592,2025,76,"lexical, word, words"
509,2025.emnlp-main.592,2025,-1,noise
510,2025.emnlp-main.592,2025,51,"reading, comprehension, readability"
511,2025.emnlp-main.1714,2025,73,"reasoning, language, thought"
512,2025.emnlp-main.1714,2025,73,"reasoning, language, thought"
513,2025.emnlp-main.1714,2025,73,"reasoning, language, thought"
514,2021.emnlp-main.469,2021,-1,noise
515,2021.emnlp-main.469,2021,52,"nli, nlp, examples"
516,2021.emnlp-main.469,2021,15,"shot, zero, learning"
517,2021.emnlp-main.469,2021,15,"shot, zero, learning"
518,2020.emnlp-main.532,2020,11,"dialogue, dialog, dialogues"
519,2020.emnlp-main.532,2020,11,"dialogue, dialog, dialogues"
520,2020.emnlp-main.532,2020,11,"dialogue, dialog, dialogues"
521,2020.emnlp-main.532,2020,8,"adversarial, attacks, attack"
522,2020.emnlp-main.532,2020,11,"dialogue, dialog, dialogues"
523,2020.emnlp-main.213,2020,43,"translation, machine, neural"
524,2020.emnlp-main.213,2020,43,"translation, machine, neural"
525,2020.emnlp-main.213,2020,43,"translation, machine, neural"
526,2020.emnlp-main.213,2020,43,"translation, machine, neural"
527,2022.emnlp-main.153,2022,8,"adversarial, attacks, attack"
528,2022.emnlp-main.153,2022,37,"political, social, language"
529,2022.emnlp-main.153,2022,8,"adversarial, attacks, attack"
530,2022.emnlp-main.153,2022,8,"adversarial, attacks, attack"
531,2023.emnlp-main.364,2023,-1,noise
532,2023.emnlp-main.364,2023,67,"answering, question, reasoning"
533,2023.emnlp-main.364,2023,72,"reasoning, math, problems"
534,2021.emnlp-main.347,2021,-1,noise
535,2021.emnlp-main.347,2021,-1,noise
536,2021.emnlp-main.347,2021,19,"discourse, segmentation, relation"
537,2021.emnlp-main.347,2021,19,"discourse, segmentation, relation"
538,2021.emnlp-main.347,2021,33,"generation, text, language"
539,2021.emnlp-main.68,2021,41,"speech, speaker, audio"
540,2021.emnlp-main.68,2021,41,"speech, speaker, audio"
541,2021.emnlp-main.68,2021,41,"speech, speaker, audio"
542,2025.emnlp-main.1101,2025,6,"visual, vision, image"
543,2025.emnlp-main.1101,2025,6,"visual, vision, image"
544,2025.emnlp-main.1101,2025,6,"visual, vision, image"
545,2021.emnlp-main.463,2021,-1,noise
546,2021.emnlp-main.463,2021,-1,noise
547,2021.emnlp-main.463,2021,-1,noise
548,2021.emnlp-main.463,2021,-1,noise
549,2021.emnlp-main.463,2021,-1,noise
550,2025.emnlp-main.1533,2025,78,"language, large, tuning"
551,2025.emnlp-main.1533,2025,56,"attention, training, pruning"
552,2025.emnlp-main.1533,2025,56,"attention, training, pruning"
553,2025.emnlp-main.1533,2025,56,"attention, training, pruning"
554,2025.emnlp-main.1533,2025,-1,noise
555,2025.emnlp-main.1533,2025,-1,noise
556,2025.emnlp-main.1790,2025,-1,noise
557,2025.emnlp-main.1790,2025,-1,noise
558,2025.emnlp-main.1790,2025,41,"speech, speaker, audio"
559,2025.emnlp-main.1790,2025,41,"speech, speaker, audio"
560,2025.emnlp-main.1790,2025,41,"speech, speaker, audio"
561,2023.emnlp-main.177,2023,-1,noise
562,2023.emnlp-main.177,2023,-1,noise
563,2023.emnlp-main.177,2023,-1,noise
564,2023.emnlp-main.177,2023,-1,noise
565,2023.emnlp-main.177,2023,65,"entity, linking, mention"
566,2024.emnlp-main.902,2024,31,"document, layout, reading"
567,2024.emnlp-main.902,2024,31,"document, layout, reading"
568,2024.emnlp-main.902,2024,-1,noise
569,2025.emnlp-main.786,2025,-1,noise
570,2025.emnlp-main.786,2025,-1,noise
571,2025.emnlp-main.786,2025,-1,noise
572,2023.emnlp-main.314,2023,-1,noise
573,2023.emnlp-main.314,2023,-1,noise
574,2023.emnlp-main.314,2023,43,"translation, machine, neural"
575,2023.emnlp-main.314,2023,40,"autoregressive, translation, non"
576,2020.emnlp-main.424,2020,-1,noise
577,2020.emnlp-main.424,2020,69,"morphological, inflection, reinflection"
578,2020.emnlp-main.424,2020,-1,noise
579,2020.emnlp-main.424,2020,69,"morphological, inflection, reinflection"
580,2025.emnlp-main.1614,2025,6,"visual, vision, image"
581,2025.emnlp-main.1614,2025,-1,noise
582,2025.emnlp-main.1614,2025,6,"visual, vision, image"
583,2025.emnlp-main.1614,2025,72,"reasoning, math, problems"
584,2024.emnlp-main.530,2024,-1,noise
585,2021.emnlp-main.114,2021,8,"adversarial, attacks, attack"
586,2021.emnlp-main.114,2021,8,"adversarial, attacks, attack"
587,2021.emnlp-main.114,2021,11,"dialogue, dialog, dialogues"
588,2020.emnlp-main.521,2020,65,"entity, linking, mention"
589,2020.emnlp-main.521,2020,65,"entity, linking, mention"
590,2020.emnlp-main.521,2020,65,"entity, linking, mention"
591,2020.emnlp-main.521,2020,65,"entity, linking, mention"
592,2020.emnlp-main.521,2020,65,"entity, linking, mention"
593,2023.emnlp-main.715,2023,57,"retrieval, dense, retrievers"
594,2023.emnlp-main.715,2023,78,"language, large, tuning"
595,2023.emnlp-main.715,2023,57,"retrieval, dense, retrievers"
596,2025.emnlp-main.889,2025,73,"reasoning, language, thought"
597,2025.emnlp-main.889,2025,73,"reasoning, language, thought"
598,2025.emnlp-main.889,2025,-1,noise
599,2022.emnlp-main.230,2022,-1,noise
600,2022.emnlp-main.230,2022,43,"translation, machine, neural"
601,2022.emnlp-main.230,2022,43,"translation, machine, neural"
602,2022.emnlp-main.230,2022,-1,noise
603,2022.emnlp-main.230,2022,43,"translation, machine, neural"
604,2020.emnlp-main.248,2020,68,"question, answering, questions"
605,2020.emnlp-main.248,2020,68,"question, answering, questions"
606,2025.emnlp-main.571,2025,6,"visual, vision, image"
607,2025.emnlp-main.571,2025,-1,noise
608,2025.emnlp-main.571,2025,1,"aspect, sentiment, opinion"
609,2020.emnlp-main.238,2020,-1,noise
610,2020.emnlp-main.238,2020,-1,noise
611,2020.emnlp-main.238,2020,-1,noise
612,2020.emnlp-main.238,2020,-1,noise
613,2024.emnlp-main.116,2024,74,"embeddings, sentence, embedding"
614,2024.emnlp-main.116,2024,-1,noise
615,2024.emnlp-main.116,2024,-1,noise
616,2024.emnlp-main.216,2024,20,"argument, argumentative, arguments"
617,2024.emnlp-main.216,2024,20,"argument, argumentative, arguments"
618,2024.emnlp-main.216,2024,20,"argument, argumentative, arguments"
619,2025.emnlp-main.1429,2025,-1,noise
620,2025.emnlp-main.1429,2025,78,"language, large, tuning"
621,2025.emnlp-main.1194,2025,-1,noise
622,2023.emnlp-main.759,2023,11,"dialogue, dialog, dialogues"
623,2023.emnlp-main.759,2023,11,"dialogue, dialog, dialogues"
624,2023.emnlp-main.759,2023,11,"dialogue, dialog, dialogues"
625,2023.emnlp-main.759,2023,44,"reward, policy, reinforcement"
626,2024.emnlp-main.1076,2024,-1,noise
627,2024.emnlp-main.1076,2024,-1,noise
628,2024.emnlp-main.1076,2024,56,"attention, training, pruning"
629,2021.emnlp-main.635,2021,-1,noise
630,2021.emnlp-main.635,2021,-1,noise
631,2021.emnlp-main.635,2021,56,"attention, training, pruning"
632,2021.emnlp-main.635,2021,56,"attention, training, pruning"
633,2022.emnlp-main.34,2022,78,"language, large, tuning"
634,2022.emnlp-main.34,2022,-1,noise
635,2022.emnlp-main.34,2022,-1,noise
636,2022.emnlp-main.34,2022,-1,noise
637,2025.emnlp-main.148,2025,41,"speech, speaker, audio"
638,2025.emnlp-main.148,2025,42,"speech, translation, end"
639,2025.emnlp-main.148,2025,41,"speech, speaker, audio"
640,2025.emnlp-main.148,2025,42,"speech, translation, end"
641,2025.emnlp-main.148,2025,43,"translation, machine, neural"
642,2020.emnlp-main.262,2020,56,"attention, training, pruning"
643,2020.emnlp-main.262,2020,55,"tokenization, tokens, token"
644,2020.emnlp-main.262,2020,56,"attention, training, pruning"
645,2020.emnlp-main.262,2020,56,"attention, training, pruning"
646,2023.emnlp-main.223,2023,31,"document, layout, reading"
647,2023.emnlp-main.223,2023,-1,noise
648,2024.emnlp-main.300,2024,-1,noise
649,2024.emnlp-main.300,2024,-1,noise
650,2024.emnlp-main.300,2024,-1,noise
651,2024.emnlp-main.667,2024,-1,noise
652,2024.emnlp-main.667,2024,72,"reasoning, math, problems"
653,2024.emnlp-main.667,2024,-1,noise
654,2024.emnlp-main.667,2024,-1,noise
655,2024.emnlp-main.667,2024,-1,noise
656,2020.emnlp-main.503,2020,-1,noise
657,2020.emnlp-main.503,2020,-1,noise
658,2021.emnlp-main.614,2021,-1,noise
659,2021.emnlp-main.614,2021,6,"visual, vision, image"
660,2021.emnlp-main.614,2021,-1,noise
661,2023.emnlp-main.465,2023,-1,noise
662,2023.emnlp-main.465,2023,-1,noise
663,2023.emnlp-main.465,2023,25,"medical, clinical, radiology"
664,2022.emnlp-main.157,2022,11,"dialogue, dialog, dialogues"
665,2022.emnlp-main.157,2022,-1,noise
666,2022.emnlp-main.157,2022,11,"dialogue, dialog, dialogues"
667,2022.emnlp-main.157,2022,11,"dialogue, dialog, dialogues"
668,2022.emnlp-main.157,2022,11,"dialogue, dialog, dialogues"
669,2023.emnlp-main.453,2023,-1,noise
670,2023.emnlp-main.453,2023,-1,noise
671,2023.emnlp-main.453,2023,-1,noise
672,2023.emnlp-main.453,2023,-1,noise
673,2024.emnlp-main.788,2024,8,"adversarial, attacks, attack"
674,2024.emnlp-main.788,2024,5,"molecular, molecule, molecules"
675,2024.emnlp-main.788,2024,5,"molecular, molecule, molecules"
676,2020.emnlp-main.165,2020,-1,noise
677,2020.emnlp-main.165,2020,-1,noise
678,2021.emnlp-main.259,2021,-1,noise
679,2021.emnlp-main.259,2021,-1,noise
680,2022.emnlp-main.582,2022,43,"translation, machine, neural"
681,2022.emnlp-main.582,2022,43,"translation, machine, neural"
682,2022.emnlp-main.582,2022,43,"translation, machine, neural"
683,2021.emnlp-main.726,2021,1,"aspect, sentiment, opinion"
684,2021.emnlp-main.726,2021,3,"paraphrase, paraphrases, paraphrasing"
685,2021.emnlp-main.726,2021,3,"paraphrase, paraphrases, paraphrasing"
686,2021.emnlp-main.726,2021,3,"paraphrase, paraphrases, paraphrasing"
687,2021.emnlp-main.726,2021,1,"aspect, sentiment, opinion"
688,2022.emnlp-main.147,2022,68,"question, answering, questions"
689,2022.emnlp-main.147,2022,68,"question, answering, questions"
690,2022.emnlp-main.147,2022,68,"question, answering, questions"
691,2022.emnlp-main.147,2022,68,"question, answering, questions"
692,2022.emnlp-main.147,2022,-1,noise
693,2022.emnlp-main.422,2022,6,"visual, vision, image"
694,2022.emnlp-main.422,2022,6,"visual, vision, image"
695,2022.emnlp-main.422,2022,6,"visual, vision, image"
696,2022.emnlp-main.422,2022,6,"visual, vision, image"
697,2022.emnlp-main.422,2022,6,"visual, vision, image"
698,2022.emnlp-main.422,2022,6,"visual, vision, image"
699,2024.emnlp-main.42,2024,-1,noise
700,2024.emnlp-main.42,2024,46,"agent, agents, action"
701,2024.emnlp-main.42,2024,46,"agent, agents, action"
702,2024.emnlp-main.42,2024,24,"response, generation, responses"
703,2024.emnlp-main.42,2024,-1,noise
704,2023.emnlp-main.356,2023,6,"visual, vision, image"
705,2023.emnlp-main.356,2023,6,"visual, vision, image"
706,2023.emnlp-main.356,2023,6,"visual, vision, image"
707,2023.emnlp-main.356,2023,29,"demonstrations, context, learning"
708,2023.emnlp-main.935,2023,74,"embeddings, sentence, embedding"
709,2023.emnlp-main.935,2023,74,"embeddings, sentence, embedding"
710,2024.emnlp-main.966,2024,-1,noise
711,2024.emnlp-main.966,2024,-1,noise
712,2024.emnlp-main.966,2024,-1,noise
713,2024.emnlp-main.966,2024,-1,noise
714,2024.emnlp-main.363,2024,37,"political, social, language"
715,2024.emnlp-main.363,2024,37,"political, social, language"
716,2024.emnlp-main.363,2024,37,"political, social, language"
717,2024.emnlp-main.363,2024,37,"political, social, language"
718,2024.emnlp-main.836,2024,25,"medical, clinical, radiology"
719,2024.emnlp-main.836,2024,25,"medical, clinical, radiology"
720,2024.emnlp-main.836,2024,25,"medical, clinical, radiology"
721,2024.emnlp-main.836,2024,25,"medical, clinical, radiology"
722,2024.emnlp-main.836,2024,25,"medical, clinical, radiology"
723,2023.emnlp-main.992,2023,-1,noise
724,2023.emnlp-main.992,2023,27,"causal, llm, judge"
725,2023.emnlp-main.992,2023,27,"causal, llm, judge"
726,2021.emnlp-main.108,2021,68,"question, answering, questions"
727,2021.emnlp-main.108,2021,68,"question, answering, questions"
728,2021.emnlp-main.108,2021,68,"question, answering, questions"
729,2021.emnlp-main.108,2021,68,"question, answering, questions"
730,2023.emnlp-main.72,2023,11,"dialogue, dialog, dialogues"
731,2023.emnlp-main.72,2023,11,"dialogue, dialog, dialogues"
732,2023.emnlp-main.72,2023,11,"dialogue, dialog, dialogues"
733,2023.emnlp-main.444,2023,41,"speech, speaker, audio"
734,2023.emnlp-main.444,2023,41,"speech, speaker, audio"
735,2023.emnlp-main.444,2023,41,"speech, speaker, audio"
736,2023.emnlp-main.444,2023,41,"speech, speaker, audio"
737,2021.emnlp-main.596,2021,23,"explanations, explanation, rationales"
738,2021.emnlp-main.596,2021,-1,noise
739,2021.emnlp-main.596,2021,23,"explanations, explanation, rationales"
740,2021.emnlp-main.596,2021,23,"explanations, explanation, rationales"
741,2021.emnlp-main.596,2021,23,"explanations, explanation, rationales"
742,2021.emnlp-main.380,2021,11,"dialogue, dialog, dialogues"
743,2021.emnlp-main.380,2021,11,"dialogue, dialog, dialogues"
744,2021.emnlp-main.380,2021,-1,noise
745,2021.emnlp-main.380,2021,11,"dialogue, dialog, dialogues"
746,2021.emnlp-main.380,2021,30,"mental, depression, counseling"
747,2020.emnlp-main.109,2020,-1,noise
748,2020.emnlp-main.109,2020,-1,noise
749,2020.emnlp-main.109,2020,-1,noise
750,2020.emnlp-main.748,2020,7,"summarization, summaries, summary"
751,2020.emnlp-main.748,2020,7,"summarization, summaries, summary"
752,2020.emnlp-main.748,2020,7,"summarization, summaries, summary"
753,2020.emnlp-main.748,2020,7,"summarization, summaries, summary"
754,2020.emnlp-main.70,2020,-1,noise
755,2023.emnlp-main.279,2023,43,"translation, machine, neural"
756,2023.emnlp-main.279,2023,43,"translation, machine, neural"
757,2020.emnlp-main.343,2020,57,"retrieval, dense, retrievers"
758,2020.emnlp-main.343,2020,57,"retrieval, dense, retrievers"
759,2020.emnlp-main.343,2020,57,"retrieval, dense, retrievers"
760,2023.emnlp-main.432,2023,11,"dialogue, dialog, dialogues"
761,2023.emnlp-main.432,2023,11,"dialogue, dialog, dialogues"
762,2025.emnlp-main.426,2025,74,"embeddings, sentence, embedding"
763,2025.emnlp-main.426,2025,14,"classification, text, label"
764,2025.emnlp-main.426,2025,-1,noise
765,2025.emnlp-main.544,2025,-1,noise
766,2025.emnlp-main.544,2025,-1,noise
767,2025.emnlp-main.544,2025,-1,noise
768,2025.emnlp-main.544,2025,56,"attention, training, pruning"
769,2025.emnlp-main.544,2025,56,"attention, training, pruning"
770,2025.emnlp-main.622,2025,33,"generation, text, language"
771,2025.emnlp-main.622,2025,33,"generation, text, language"
772,2022.emnlp-main.79,2022,-1,noise
773,2022.emnlp-main.79,2022,-1,noise
774,2022.emnlp-main.79,2022,-1,noise
775,2022.emnlp-main.79,2022,-1,noise
776,2020.emnlp-main.407,2020,-1,noise
777,2020.emnlp-main.407,2020,-1,noise
778,2020.emnlp-main.407,2020,-1,noise
779,2023.emnlp-main.317,2023,65,"entity, linking, mention"
780,2023.emnlp-main.317,2023,-1,noise
781,2023.emnlp-main.317,2023,74,"embeddings, sentence, embedding"
782,2023.emnlp-main.317,2023,65,"entity, linking, mention"
783,2023.emnlp-main.112,2023,47,"prompt, prompts, tuning"
784,2023.emnlp-main.112,2023,-1,noise
785,2023.emnlp-main.112,2023,-1,noise
786,2023.emnlp-main.112,2023,-1,noise
787,2023.emnlp-main.112,2023,-1,noise
788,2022.emnlp-main.330,2022,43,"translation, machine, neural"
789,2022.emnlp-main.330,2022,43,"translation, machine, neural"
790,2022.emnlp-main.330,2022,43,"translation, machine, neural"
791,2022.emnlp-main.330,2022,43,"translation, machine, neural"
792,2022.emnlp-main.302,2022,-1,noise
793,2022.emnlp-main.302,2022,-1,noise
794,2022.emnlp-main.302,2022,68,"question, answering, questions"
795,2024.emnlp-main.967,2024,78,"language, large, tuning"
796,2024.emnlp-main.967,2024,-1,noise
797,2024.emnlp-main.967,2024,78,"language, large, tuning"
798,2021.emnlp-main.764,2021,62,"fact, verification, checking"
799,2021.emnlp-main.764,2021,58,"relation, extraction, document"
800,2021.emnlp-main.764,2021,62,"fact, verification, checking"
801,2021.emnlp-main.764,2021,58,"relation, extraction, document"
802,2021.emnlp-main.47,2021,5,"molecular, molecule, molecules"
803,2021.emnlp-main.47,2021,5,"molecular, molecule, molecules"
804,2021.emnlp-main.47,2021,5,"molecular, molecule, molecules"
805,2021.emnlp-main.47,2021,5,"molecular, molecule, molecules"
806,2021.emnlp-main.47,2021,5,"molecular, molecule, molecules"
807,2020.emnlp-main.58,2020,-1,noise
808,2020.emnlp-main.58,2020,-1,noise
809,2020.emnlp-main.58,2020,-1,noise
810,2020.emnlp-main.58,2020,17,"story, stories, narrative"
811,2020.emnlp-main.58,2020,17,"story, stories, narrative"
812,2024.emnlp-main.626,2024,39,"preference, optimization, direct"
813,2024.emnlp-main.626,2024,39,"preference, optimization, direct"
814,2024.emnlp-main.626,2024,39,"preference, optimization, direct"
815,2024.emnlp-main.626,2024,-1,noise
816,2024.emnlp-main.626,2024,78,"language, large, tuning"
817,2020.emnlp-main.149,2020,11,"dialogue, dialog, dialogues"
818,2020.emnlp-main.149,2020,11,"dialogue, dialog, dialogues"
819,2020.emnlp-main.416,2020,3,"paraphrase, paraphrases, paraphrasing"
820,2020.emnlp-main.416,2020,3,"paraphrase, paraphrases, paraphrasing"
821,2022.emnlp-main.639,2022,6,"visual, vision, image"
822,2022.emnlp-main.639,2022,6,"visual, vision, image"
823,2022.emnlp-main.639,2022,6,"visual, vision, image"
824,2020.emnlp-main.666,2020,-1,noise
825,2020.emnlp-main.666,2020,-1,noise
826,2020.emnlp-main.666,2020,-1,noise
827,2020.emnlp-main.666,2020,65,"entity, linking, mention"
828,2025.emnlp-main.610,2025,73,"reasoning, language, thought"
829,2025.emnlp-main.610,2025,73,"reasoning, language, thought"
830,2025.emnlp-main.610,2025,73,"reasoning, language, thought"
831,2025.emnlp-main.610,2025,73,"reasoning, language, thought"
832,2022.emnlp-main.207,2022,78,"language, large, tuning"
833,2022.emnlp-main.207,2022,53,"graph, knowledge, completion"
834,2022.emnlp-main.207,2022,-1,noise
835,2022.emnlp-main.207,2022,-1,noise
836,2022.emnlp-main.207,2022,47,"prompt, prompts, tuning"
837,2023.emnlp-main.903,2023,25,"medical, clinical, radiology"
838,2023.emnlp-main.903,2023,-1,noise
839,2023.emnlp-main.903,2023,-1,noise
840,2023.emnlp-main.903,2023,-1,noise
841,2023.emnlp-main.903,2023,-1,noise
842,2020.emnlp-main.399,2020,14,"classification, text, label"
843,2020.emnlp-main.399,2020,14,"classification, text, label"
844,2021.emnlp-main.290,2021,20,"argument, argumentative, arguments"
845,2021.emnlp-main.290,2021,-1,noise
846,2025.emnlp-main.215,2025,78,"language, large, tuning"
847,2025.emnlp-main.215,2025,56,"attention, training, pruning"
848,2025.emnlp-main.215,2025,56,"attention, training, pruning"
849,2025.emnlp-main.215,2025,56,"attention, training, pruning"
